pincode,place,state,somethingelse,lat,lng
695551,Peppara Dam,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695551,Parappara,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695551,Memala,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695551,Vithura,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695561,Pazhakutty,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695561,Panayamuttom,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695551,Kallar,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695561,Irinchayam,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695561,Poovathur,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Ex-servicemen's colony,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Vattakarikkakom,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Pacha,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695551,Anappara,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Karimancode,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Elavattom,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Perayam,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695562,Meenmutty,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695563,Ilanchiyam,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695563,Idinjar,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695563,Peringamala,Thiruvananthapuram,Thiruvananthapuram,8.6873,76.9316
695563,Kochuvila,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695563,Panangode,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695563,Thennur,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695563,Daivapura,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695564,Karakulam,Thiruvananthapuram,Thiruvananthapuram,8.6873,76.9316
695564,Aruvikara,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695564,Chekkakonam,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695568,Panayam,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695568,Koonanvenga,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695570,Machel,Thiruvananthapuram,Neyyattinkara,8.5106,77.0519
695562,Paluvally,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695571,Malayinkil,Thiruvananthapuram,Neyyattinkara,8.5106,77.0519
695571,Machel,Thiruvananthapuram,Neyyattinkara,8.5106,77.0519
695571,Malayam,Thiruvananthapuram,Neyyattinkara,8.5106,77.0519
695572,Kattacode,Thiruvananthapuram,Nedumangad,8.5042,77.0803
695571,Kollode,Thiruvananthapuram,Neyyattinkara,8.5106,77.0519
695568,Panavoor,Thiruvananthapuram,Nedumangad,8.6873,76.9316
695572,Pantha,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695572,Mylakkara,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695572,Veeranakavu,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695572,Neyyar Dam,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695572,Amachal,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695572,Kuruthamcode,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695573,Peyad,Thiruvananthapuram,Thiruvananthapuram,8.5169,77.0235
695572,Ambalathinkala,Thiruvananthapuram,Neyyattinkara,8.5042,77.0803
695573,Vilappilsala,Thiruvananthapuram,Neyyattinkara,8.5169,77.0235
695573,Perukavu,Thiruvananthapuram,Neyyattinkara,8.5169,77.0235
695574,Kuttichal,Thiruvananthapuram,Thiruvananthapuram,8.5106,77.0519
695573,Puliyarakonam,Thiruvananthapuram,Neyyattinkara,8.5169,77.0235
695574,Paruthipally,Thiruvananthapuram,Nedumangad,8.5106,77.0519
695573,Moongode,Thiruvananthapuram,Neyyattinkara,8.5169,77.0235
695574,Kottoor,Thiruvananthapuram,Nedumangad,8.5106,77.0519
695574,Kalliyal,Thiruvananthapuram,Nedumangad,8.5106,77.0519
695575,Poovachal,Thiruvananthapuram,Nedumangad,8.5106,77.0519
695575,Punalal,Thiruvananthapuram,Nedumangad,8.5106,77.0519
695572,Kattakada,Thiruvananthapuram,Nedumangad,8.5042,77.0803
695581,Thundathil,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695581,Karyavattom,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695581,Pangappara,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695583,Kulathur,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695575,Panniyode,Thiruvananthapuram,Nedumangad,8.5106,77.0519
695582,Kazhakuttam,Thiruvananthapuram,Thiruvananthapuram,8.5673,76.8741
695584,Iroopara,Thiruvananthapuram,Chirayinkil,8.6075,76.9149
695583,Karimanal,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695584,Koithurkonam,Thiruvananthapuram,Thiruvananthapuram,8.6133,76.9062
695584,Pothencode,Thiruvananthapuram,Thiruvananthapuram,8.6191,76.8975
695581,Technopark,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695585,Sainik School,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695584,Andoorkonam,Thiruvananthapuram,Chirayinkil,8.6133,76.9062
695584,Keezhavur,Thiruvananthapuram,Thiruvananthapuram,8.6133,76.9062
695586,Pallithura,Thiruvananthapuram,Thiruvananthapuram,8.5505,76.8614
695586,Puthenthope,Thiruvananthapuram,Thiruvananthapuram,8.5768,76.8353
695586,St.Xavier's college,Thiruvananthapuram,Thiruvananthapuram,8.5637,76.8484
695588,Powdikonam,Thiruvananthapuram,Tiruvanathapuram,8.5842,76.8766
695584,Kattaikonam,Thiruvananthapuram,Thiruvananthapuram,8.6133,76.9062
695589,Nethajipuram,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695587,Chempazhanthy,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695601,Pullayil,Thiruvananthapuram,Chirayinkeezhu,8.7432,76.8755
695589,Santhigiri,Thiruvananthapuram,Thiruvananthapuram,8.5842,76.8766
695601,Ponganadu,Thiruvananthapuram,Chirayinkeezhu,8.7802,76.8449
695601,Peroor,Thiruvananthapuram,Chirayinkeezhu,8.7613,76.8545
695601,Kilmanur,Thiruvananthapuram,Chirayinkeezhu,8.7613,76.8545
695601,Pazhayakunnummel,Thiruvananthapuram,Chirayinkeezhu,8.7613,76.8545
695601,Kilimanur-Palace,Thiruvananthapuram,Chirayinkeezhu,8.7613,76.8545
695602,Njarayilkonam,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695602,Malakkal,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695601,Charupara,Thiruvananthapuram,Chirayinkeezhu,8.7613,76.8545
695602,Madavoor-pallickal,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695603,Navaikulam,Thiruvananthapuram,Chirayinkeezhu,8.7794,76.7869
695603,Maruthikunnu,Thiruvananthapuram,Chirayinkeezhu,8.791,76.7866
695604,Pallickal Kilimanur,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695603,Parakunnu,Thiruvananthapuram,Chirayinkeezhu,8.791,76.7866
695603,Vettiyara,Thiruvananthapuram,Chirayinkeezhu,8.8025,76.7864
695604,Kokkottukonam,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695604,Pakalkuri,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695604,Puliyurkonam,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695604,Moothala,Thiruvananthapuram,Chirayinkeezhu,8.7477,76.8535
695605,Karavaram,Thiruvananthapuram,Chirayinkeezhu,8.7518,76.8146
695601,Nagaroor,Thiruvananthapuram,Chirayinkeezhu,8.7613,76.8545
695605,Kallambalam,Thiruvananthapuram,Chirayinkeezhu,8.7646,76.7885
695605,Thottakkad,Thiruvananthapuram,Chirayinkeezhu,8.7582,76.8016
695605,Puthusserimukku,Thiruvananthapuram,Chirayinkeezhu,8.7582,76.8016
695606,Kottukunnam,Thiruvananthapuram,Nedumangad,8.7004,76.8937
695606,Anakudy,Thiruvananthapuram,Nedumangad,8.7113,76.8967
695601,Vellallur,Thiruvananthapuram,Chirayinkil,8.7605,76.843
695606,Karimkuttikara,Thiruvananthapuram,Nedumangad,8.7113,76.8967
695606,Nellanad,Thiruvananthapuram,Nedumangad,8.7113,76.8967
695606,Kalamachal,Thiruvananthapuram,Nedumangad,8.7113,76.8967
695607,Venjaramoodu,Thiruvananthapuram,Nedumangad,8.6601,76.9156
695607,Pullampara,Thiruvananthapuram,Nedumangad,8.6601,76.9156
695606,Vamanapuram,Thiruvananthapuram,Nedumangad,8.7221,76.8998
695607,Koliakode,Thiruvananthapuram,Chirayinkil,8.6601,76.9156
695607,Pirappancode,Thiruvananthapuram,Chirayinkil,8.6601,76.9156
695607,Aliyadu,Thiruvananthapuram,Nedumangad,8.6085,77.015
695607,Palamkonam,Thiruvananthapuram,Nedumangad,8.6601,76.9156
695607,Vellumannady,Thiruvananthapuram,Nedumangad,8.6601,76.9156
695608,Kodithookiyakunnu,Thiruvananthapuram,Nedumangad,8.7596,76.9395
695608,Kallara,Thiruvananthapuram,Chirayinkeezhu,8.7596,76.9395
695608,Kattumpuram,Thiruvananthapuram,Nedumangad,8.7596,76.9395
695609,Bharathannur,Thiruvananthapuram,Nedumangad,8.7477,76.8535
695607,Mukkudil,Thiruvananthapuram,Nedumangad,8.6601,76.9156
695608,Kurumbayam,Thiruvananthapuram,Nedumangad,8.7596,76.9395
695609,Moonnumukku,Thiruvananthapuram,Nedumangad,8.7477,76.8535
695609,Kanchinada,Thiruvananthapuram,Nedumangad,8.7477,76.8535
695610,Neeramankadavuu,Thiruvananthapuram,Nedumangad,8.7691,76.8384
695610,Mithirmala,Thiruvananthapuram,Nedumangad,8.7691,76.8384
695610,Muthuvila,Thiruvananthapuram,Nedumangad,8.7691,76.8384
695611,Manambur,Thiruvananthapuram,Chirayinkeezhu,8.7383,76.7975
695612,Pulimath,Thiruvananthapuram,Chirayinkeezhu,8.7691,76.8384
695609,Mylamoodu,Thiruvananthapuram,Nedumangad,8.7477,76.8535
695612,Thalikuzhi,Thiruvananthapuram,Chirayinkeezhu,8.7691,76.8384
695614,Thattathumala,Thiruvananthapuram,Chirayinkeezhu,8.7999,76.8792
695614,Adayamon,Thiruvananthapuram,Chirayinkeezhu,8.7999,76.8792
695612,Koduvazhannur,Thiruvananthapuram,Chirayinkil,8.7691,76.8384
695614,Mulakkalathukavu,Thiruvananthapuram,Thiruvananthapuram,8.7999,76.8792
695615,Cheeranikkara,Thiruvananthapuram,Nedumangad,8.7691,76.8384
695615,Kuthirakulam,Thiruvananthapuram,Nedumangad,8.7691,76.8384
695615,Konchira,Thiruvananthapuram,Nedumangad,8.7691,76.8384
695615,Moonnanakuzhy,Thiruvananthapuram,Nedumangad,8.7691,76.8384
682551,Androth,Lakshadweep,Kavaratti HO,9.1858,73.3524
695615,Vembayam,Thiruvananthapuram,Nedumangad,8.7691,76.8384
682552,Amini Lakshadweep14,Lakshadweep,Kavaratti,9.1858,73.3524
695609,Pangode,Thiruvananthapuram,Nedumangad,8.7477,76.8535
670511,Kamballur,Kasargod,Hosdurg,12.2553,75.4335
670511,Thayyeni,Kasargod,Hosdurg,12.2553,75.4335
670511,Palavayal,Kasargod,Hosdurg,12.2553,75.4335
670511,Kannivayal,Kasargod,Hosdurg,12.2553,75.4335
671121,Kasaragod RS,Kasargod,Kasaragod,12.5427,74.9819
670511,Kadumeni,Kasargod,Hosdurg,12.2553,75.4335
671121,Kasaragod HO,Kasargod,Kasaragod,12.5427,74.9819
671122,Talangara,Kasargod,Kasaragod,12.5427,74.9819
671123,Hidayathnagar,Kasargod,Kasaragod,12.5427,74.9819
671123,Vidyanagar,Kasargod,Kasaragod,12.5427,74.9819
671123,Kallakatta,Kasargod,Kasaragod,12.5427,74.9819
671121,Adkathbail,Kasargod,Kasaragod,12.5427,74.9819
671123,Cheroor,Kasargod,Kasaragod,12.5427,74.9819
671123,Muttathody,Kasargod,Kasaragod,12.5427,74.9819
671123,Alampady,Kasargod,Kasaragod,12.5427,74.9819
671124,Madhur,Kasargod,Kasaragod,12.5427,74.9819
671124,Mogral Puthur,Kasargod,Kasaragod,12.5427,74.9819
671124,Kudlu,Kasargod,Kasaragod,12.5298,74.9788
671124,Bedradka,Kasargod,Kasaragod,12.5556,74.985
671124,Patla,Kasargod,Kasaragod,12.5427,74.9819
671124,Mayipady,Kasargod,Kasaragod,12.5427,74.9819
671124,Shiribagilu,Kasargod,Kasaragod,12.5427,74.9819
671124,Ramdasnagar,Kasargod,Kasaragod,12.5427,74.9819
671310,Trikarpur Kadapuram,Kasargod,Hosdurg,12.2277,75.205
671310,Kotakkat,Kasargod,Hosdurg,12.2277,75.205
671310,Olat,Kasargod,Hosdurg,12.2277,75.205
671310,Pilicode,Kasargod,Hosdurg,12.2277,75.205
671310,Edachakai,Kasargod,Hosdurg,12.2277,75.205
671310,Trikarpur,Kasargod,Hosdurg,12.2277,75.205
671310,Udinur,Kasargod,Hosdurg,12.2277,75.205
671310,Maniyat,Kasargod,Hosdurg,12.2277,75.205
671311,Trikarpur South,Kasargod,Hosdurg,12.1165,75.1852
671311,Elambachi,Kasargod,Hosdurg,12.1165,75.1852
671311,Udumbanthala,Kasargod,Hosdurg,12.1165,75.1852
671312,Padnekadapuram,Kasargod,Hosdurg,12.1646,75.1372
671312,Valiaparaba,Kasargod,Hosdurg,12.1646,75.1372
671312,Padne,Kasargod,Hosdurg,12.1646,75.1372
671312,Mavilakadapuram,Kasargod,Hosdurg,12.1646,75.1372
671313,Chimeni,Kasargod,Hosdurg,12.2394,75.235
671313,Podavur,Kasargod,Hosdurg,12.2606,75.2288
671313,Pettikundu,Kasargod,Hosdurg,12.25,75.2319
671313,Chervathur,Kasargod,Hosdurg,12.25,75.2319
671310,Vellap,Kasargod,Hosdurg,12.2277,75.205
671313,Kaithakkad,Kasargod,Hosdurg,12.25,75.2319
671313,Valiapoil,Kasargod,Hosdurg,12.25,75.2319
671313,Perumbatta,Kasargod,Hosdurg,12.25,75.2319
671313,Timiri Chervathur,Kasargod,Hosdurg,12.25,75.2319
671314,Nileshwar,Kasargod,Hosdurg,12.2595,75.1352
671313,Kayyur,Kasargod,Hosdurg,12.25,75.2319
671314,Uppilakai,Kasargod,Hosdurg,11.8231,75.5983
671313,Kilaikote,Kasargod,Hosdurg,12.25,75.2319
671314,Padnekkad,Kasargod,Hosdurg,11.8231,75.5983
671314,West Eleri,Kasargod,Hosdurg,11.8231,75.5983
671314,Karindala,Kasargod,Hosdurg,12.2691,75.2392
671314,Kottapuram,Kasargod,Hosdurg,12.4628,75.1537
671314,Pudukai,Kasargod,Hosdurg,11.8231,75.5983
671314,Chathamath,Kasargod,Hosdurg,11.8231,75.5983
671314,Kottamala Estate,Kasargod,Hosdurg,11.8231,75.5983
671314,Kalichanadukam,Kasargod,Hosdurg,11.8231,75.5983
671314,Bengalam,Kasargod,Hosdurg,11.8231,75.5983
671314,Thaikadapuram,Kasargod,Hosdurg,11.8231,75.5983
671314,Bheemanady,Kasargod,Hosdurg,11.8231,75.5983
671314,Elerithattu,Kasargod,Hosdurg,11.8231,75.5983
671314,Ozhinhavalappu,Kasargod,Hosdurg,11.8231,75.5983
671314,Periyanganam,Kasargod,Hosdurg,11.8231,75.5983
671314,Kollampara,Kasargod,Hosdurg,11.8231,75.5983
671314,Puthariadukkam,Kasargod,Hosdurg,11.8231,75.5983
671314,Madikai,Kasargod,Hosdurg,11.8231,75.5983
671314,Erikulam,Kasargod,Hosdurg,11.8231,75.5983
671314,Kattipoil,Kasargod,Hosdurg,11.8231,75.5983
671316,Chittari,Kasargod,Hosdurg,12.3692,75.0764
671315,Kanhangad HO,Kasargod,Hosdurg,12.2277,75.205
671316,Ravaneshwaram,Kasargod,Hosdurg,12.39,75.0714
671316,Manikoth,Kasargod,Hosdurg,12.39,75.0714
671314,Chayoth,Kasargod,Hosdurg,11.8231,75.5983
671316,Bekal Fort,Kasargod,Hosdurg,12.3965,75.0351
671316,Periye,Kasargod,Hosdurg,12.4044,75.1026
671316,Pakkom,Kasargod,Hosdurg,12.39,75.0714
671316,Movval,Kasargod,Hosdurg,12.39,75.0714
671317,Kalnad,Kasargod,Kasaragod,12.4637,74.9958
671317,Chandragiri,Kasargod,Kasaragod,12.4609,75.0021
671316,Keekan,Kasargod,Hosdurg,12.39,75.0714
671317,Perumbala,Kasargod,Kasaragod,12.4623,74.999
671318,Bekal,Kasargod,Hosdurg,12.3965,75.0351
671317,Chamnad,Kasargod,Kasaragod,12.4623,74.999
671319,Umda Padinhare,Kasargod,Hosdurg,12.446,75.042
671317,Paravanadkam,Kasargod,Kasaragod,12.4623,74.999
671319,Bare,Kasargod,Hosdurg,12.446,75.042
671319,Mylatti,Kasargod,Hosdurg,12.446,75.042
671321,Kumbla,Kasargod,Kasaragod,12.591,74.9445
671319,Udma,Kasargod,Hosdurg,12.446,75.042
671318,Paniyal,Kasargod,Hosdurg,12.3965,75.0351
671321,Bombrana,Kasargod,Kasaragod,12.6306,74.9486
671321,Kannur,Kasargod,Kasaragod,12.4628,75.1537
671321,Arikady,Kasargod,Kasaragod,12.5196,75.0296
671321,Kodiamme,Kasargod,Kasaragod,12.5196,75.0296
671321,Mogral,Kasargod,Kasaragod,12.5726,74.9584
671321,Angadimogaru,Kasargod,Kasaragod,12.5196,75.0296
671321,Ullody,Kasargod,Kasaragod,12.5196,75.0296
671321,Nirchal,Kasargod,Kasaragod,12.5196,75.0296
671321,Ichlampady,Kasargod,Kasaragod,12.5196,75.0296
671321,Ednad,Kasargod,Kasaragod,12.5196,75.0296
671321,Puthige,Kasargod,Kasaragod,12.5196,75.0296
671321,Bela,Kasargod,Kasaragod,12.5864,75.0237
671321,Badur,Kasargod,Kasaragod,12.6531,75.0376
671321,Mugu,Kasargod,Kasaragod,12.6223,75.0354
671321,Kidoor,Kasargod,Kasaragod,12.5196,75.0296
671322,Uppala Gate,Kasargod,Kasaragod,12.6844,74.9007
671322,Uppala,Kasargod,Kasaragod,12.6844,74.9007
671321,Shiriya,Kasargod,Kasaragod,12.6334,74.9308
671322,Kurudapadavu,Kasargod,Kasaragod,12.6844,74.9007
671322,Kayyaru,Kasargod,Kasaragod,12.6844,74.9007
671322,Beripadavu,Kasargod,Kasaragod,12.6844,74.9007
671322,Bekur,Kasargod,Kasaragod,12.6844,74.9007
671322,Chippar,Kasargod,Kasaragod,12.6844,74.9007
671323,Moodambail,Kasargod,Kasaragod,12.7364,74.9292
671323,Manjeshwar,Kasargod,Kasaragod,12.7129,74.8886
671323,Pathoor,Kasargod,Kasaragod,12.7364,74.9292
671322,Ammeri,Kasargod,Kasaragod,12.6844,74.9007
671323,Charla,Kasargod,Kasaragod,12.7364,74.9292
671323,Anekallu,Kasargod,Kasaragod,12.7484,74.9915
671323,Bangramanjeshwar,Kasargod,Kasaragod,12.7364,74.9292
671323,Vorkadi,Kasargod,Kasaragod,12.761,74.9252
671323,Miyapadavu,Kasargod,Kasaragod,12.7364,74.9292
671323,Kodlamogaru,Kasargod,Kasaragod,12.7364,74.9292
671323,Kunjathur,Kasargod,Kasaragod,12.7364,74.9292
671323,Koliyur,Kasargod,Kasaragod,12.7364,74.9292
671323,Kadambar,Kasargod,Kasaragod,12.7364,74.9292
671323,Hosabettu,Kasargod,Kasaragod,12.7364,74.9292
671323,Majibail,Kasargod,Kasaragod,12.7364,74.9292
671323,Pavoor,Kasargod,Kasaragod,12.7364,74.9292
671323,Udyavara,Kasargod,Kasaragod,12.7364,74.9292
671324,Kudalmerkala,Kasargod,Kasaragod,12.6619,74.9955
671323,Badaje,Kasargod,Kasaragod,12.7234,74.9115
671324,Ichlangodu,Kasargod,Kasaragod,12.6414,74.9488
671324,Dharmathadka,Kasargod,Kasaragod,12.6516,74.9722
671324,Heroor,Kasargod,Kasaragod,12.6516,74.9722
671324,Permude,Kasargod,Kasaragod,12.6516,74.9722
671324,Mangalpady,Kasargod,Kasaragod,12.6516,74.9722
671326,Mandapam,Kasargod,Hosdurg,12.606,74.9866
671326,Chittarikkal,Kasargod,Hosdurg,12.606,74.9866
671348,Paivalike,Kasargod,Kasaragod,12.6925,74.9827
671351,Achanthuruthi,Kasargod,Hosdurg,12.4407,75.0863
671531,Balla,Kasargod,Hosdurg,12.321,75.1031
671348,Bayar,Kasargod,Kasaragod,12.6923,75.0243
671351,Thuruthi,Kasargod,Hosdurg,12.4407,75.0863
671531,Anandashrama,Kasargod,Hosdurg,11.969,75.3343
671531,Kodoth,Kasargod,Hosdurg,12.3113,75.193
671531,Kanhangad South,Kasargod,Hosdurg,11.969,75.3343
671531,Ajanur,Kasargod,Hosdurg,12.3361,75.093
671531,Achikanam,Kasargod,Hosdurg,11.969,75.3343
671531,Pullur,Kasargod,Hosdurg,12.4628,75.1537
671531,Haripuram,Kasargod,Hosdurg,11.969,75.3343
671531,Iriya,Kasargod,Hosdurg,11.969,75.3343
671531,Attenganam,Kasargod,Hosdurg,11.969,75.3343
671531,Kanhiradkam,Kasargod,Hosdurg,11.969,75.3343
671531,Thayanoor,Kasargod,Hosdurg,11.969,75.3343
671531,Padimaruth,Kasargod,Hosdurg,11.969,75.3343
671531,Kanhirapoil,Kasargod,Hosdurg,11.969,75.3343
671532,Rajapuram,Kasargod,Hosdurg,12.153,75.2984
671532,Kottody,Kasargod,Hosdurg,12.153,75.2984
671531,Kolavayal,Kasargod,Hosdurg,11.969,75.3343
671531,Paraklayi,Kasargod,Hosdurg,11.969,75.3343
671532,Chamundikunnu,Kasargod,Hosdurg,12.153,75.2984
671532,Ranipuram,Kasargod,Hosdurg,12.153,75.2984
671532,Malakallu,Kasargod,Hosdurg,12.153,75.2984
671532,Kallappally,Kasargod,Hosdurg,12.153,75.2984
671532,Kolichal,Kasargod,Hosdurg,12.153,75.2984
671532,Panathady,Kasargod,Hosdurg,12.153,75.2984
671533,Balal,Kasargod,Hosdurg,12.3793,75.2755
671532,Panathur,Kasargod,Hosdurg,12.153,75.2984
671533,Kanakappally,Kasargod,Hosdurg,12.3982,75.2507
671534,Plachikara,Kasargod,Vellarikundu,12.153,75.2984
671534,Chully,Kasargod,Vellarikundu,12.153,75.2984
671534,Konnakad,Kasargod,Vellarikundu,12.4628,75.1537
671534,Paramba,Kasargod,Vellarikundu,12.153,75.2984
671534,Vellarikundu,Kasargod,Vellarikundu,12.153,75.2984
671534,Muttomkadavil,Kasargod,Vellarikundu,12.153,75.2984
671534,Punnakkunnu,Kasargod,Vellarikundu,12.153,75.2984
671533,Parappa,Kasargod,Hosdurg,12.501,75.2017
671534,Vallikadavu,Kasargod,Vellarikundu,12.153,75.2984
671533,Kinanur,Kasargod,Hosdurg,12.3144,75.2748
671534,Darkas,Kasargod,Vellarikundu,12.153,75.2984
671541,Munnad,Kasargod,Kasaragod,12.4626,75.1919
671534,Natakkal,Kasargod,Vellarikundu,12.153,75.2984
671541,Kuttikolu,Kasargod,Kasaragod,12.4773,75.2064
671541,Bandadka,Kasargod,Kasaragod,12.4837,75.2729
671541,Thekkilferry,Kasargod,Kasaragod,12.4994,75.1596
671541,Bedadka,Kasargod,Kasaragod,12.5556,74.985
671541,Chengala,Kasargod,Kasaragod,12.4984,75.0503
671541,Karivedakam,Kasargod,Kasaragod,12.4994,75.1596
671541,Sankarampady,Kasargod,Kasaragod,12.4994,75.1596
671541,Manadka,Kasargod,Kasaragod,12.4994,75.1596
671541,Kundankuzhy,Kasargod,Kasaragod,12.4994,75.1596
671541,Samekochi,Kasargod,Kasaragod,12.5186,75.251
671541,Edneer,Kasargod,Kasaragod,12.4994,75.1596
671541,Kolathuri,Kasargod,Kasaragod,12.4994,75.1596
671542,Karadka,Kasargod,Kasaragod,12.54,75.1483
671541,Thekkil,Kasargod,Kasaragod,12.4994,75.1596
671542,Muliyar,Kasargod,Kasaragod,12.5085,75.1119
671541,Manimoole,Kasargod,Kasaragod,12.4994,75.1596
671542,Iriyanni,Kasargod,Kasaragod,12.522,75.12
671542,Kanathur,Kasargod,Kasaragod,12.522,75.12
671542,Vattamthatta,Kasargod,Kasaragod,12.522,75.12
671543,Adur,Kasargod,Kasaragod,12.5541,75.1919
671542,Malla,Kasargod,Kasaragod,12.5174,75.0997
671543,Nettanige,Kasargod,Kasaragod,12.6058,75.1844
671543,Kinningar,Kasargod,Kasaragod,12.554,75.1684
671543,Kuntar,Kasargod,Kasaragod,12.554,75.1684
671543,Pandi,Kasargod,Kasaragod,12.4711,75.1218
671543,Panjikkal,Kasargod,Kasaragod,12.554,75.1684
671543,Mulleria,Kasargod,Kasaragod,12.554,75.1684
671543,Kakkebettu,Kasargod,Kasaragod,12.554,75.1684
671543,Nekraje,Kasargod,Kasaragod,12.554,75.1684
671543,Movvar,Kasargod,Kasaragod,12.554,75.1684
671543,Delampady,Kasargod,Kasaragod,12.554,75.1684
671543,Parappa,Delampady,Kasaragod,12.554,75.1684
671542,Kotoor,Kasargod,Kasaragod,12.522,75.12
671543,Urdur,Kasargod,Kasaragod,12.554,75.1684
671551,Ariyapady,Kasargod,Kasaragod,12.6036,75.0627
671551,Pallathadka,Kasargod,Kasaragod,12.6036,75.0627
671551,Perdala,Kasargod,Kasaragod,12.6011,75.0718
671551,Kuntikana,Kasargod,Kasaragod,12.6061,75.0536
671551,Kumbdaje,Kasargod,Kasaragod,12.6036,75.0627
671552,Padre,Kasargod,Kasaragod,12.6332,75.1308
671551,Yethadka,Kasargod,Kasaragod,12.6036,75.0627
671552,Vaninagar,Kasargod,Kasaragod,12.6332,75.1308
671552,Ukkinadka,Kasargod,Kasaragod,12.6332,75.1308
671552,Sheni,Kasargod,Kasaragod,12.6332,75.1308
671552,Balemoole,Kasargod,Kasaragod,12.6332,75.1308
671552,Kattukukke,Kasargod,Kasaragod,12.6332,75.1308
670001,KannurRailwayStation,Kannur,Kannur,11.9326,75.3538
670001,Payyambalam,Kannur,Kannur,11.9326,75.3538
670002,Talap,Kannur,Kannur,11.9326,75.3538
670002,Civil Station Kannur,Kannur,Kannur,11.9326,75.3538
670001,Kannur H.O,Kannur,Kannur,11.9326,75.3538
